full_name,email_address,address,country,credit_card_number,is_chargemap_pro_user,invoices_count,paid_invoices_count,current_debt_amount,feedback_count,payment_mean,payment_time_avg,is_fraud
Sarah Ewing,dcooper@example.org,"942 Schaefer Course
North John, WI 28858",Hong Kong,3545765330028014,False,35,19,0.0,2,Card,12.15239909031478,0
James Harris,roycarly@example.com,"PSC 8087, Box 9047
APO AP 77532",Uzbekistan,213135926453835,False,6,12,0.0,7,Card,1.8814529570856657,0
Lorraine Rodriguez,zsmith@example.org,"4343 Frances Pass Apt. 008
West Cynthiachester, GU 46796",Botswana,4217798322949479414,False,26,12,0.0,3,Paypal,11.050685782207674,0
Cathy Swanson,scottbaker@example.org,"161 David Garden Suite 991
West Ryanberg, NH 28839",El Salvador,4890648980892609,False,10,10,0.0,6,Paypal,3.099201335511885,0
Jason Brooks,nhill@example.com,"96158 Julia Common
Buchananchester, PR 18702",Ethiopia,30409382309505,False,11,18,0.0,7,Paypal,4.971740367201378,0
Rick Ramsey,malonekathy@example.com,"2538 Watkins Station
Walkerfort, AR 27589",Libyan Arab Jamahiriya,345559610427311,False,36,35,0.0,9,Paypal,11.82227332064961,0
Tammy Decker,mary52@example.net,"4951 Alvarez Street
Lake Cherylfurt, MS 13466",Myanmar,180042608007542,False,19,24,0.0,5,Card,1.8574029309093478,0
Elizabeth Barry,irice@example.org,"1018 Shawn Rue Suite 201
Lake Joseph, NE 48826",Saint Barthelemy,30238483558813,False,5,32,0.0,1,Paypal,10.774749560961023,0
Chris Campbell,travis97@example.com,"861 Kristin Trace Apt. 075
North Larryville, ND 95445",Oman,5425851501803896,False,8,19,0.0,1,Card,3.141885134976192,0
Alexander White,michael13@example.org,"130 Christine Wall
Jennifershire, TN 24215",Czech Republic,4531261483496764,False,46,9,0.0,3,Card,12.064971974793126,0
Amber Green,justin73@example.net,"144 Tucker Roads Apt. 276
Port Lukefort, MO 64743",Panama,180098234202659,False,24,17,0.0,6,Paypal,11.193197787724024,0
Lisa Ortega,heathermurphy@example.net,"5122 Johnson Harbor Suite 638
Jordanhaven, TX 28027",Pakistan,375526906409793,False,17,13,0.0,2,Card,10.9522196782384,0
Amanda Smith,dianeshepherd@example.org,"920 Riley Overpass Apt. 260
East Jacob, AZ 92607",Vietnam,38677395181374,False,45,40,0.0,1,Paypal,11.245033516858841,0
Brianna Lara,hgomez@example.com,"7331 Elizabeth Estates Suite 543
Griffinview, CA 28870",Georgia,4135724593199,False,25,16,0.0,3,Card,13.227951305671743,0
Laura Knight,daniellewis@example.com,"02513 John Knolls
Timothychester, NE 03140",Bouvet Island (Bouvetoya),6593671856764236,False,29,44,0.0,7,Paypal,8.061140390183585,0
Glenda Nicholson,angelabishop@example.net,"32095 Lee Club
Abigailshire, VI 80284",Mongolia,578484174078,False,17,24,0.0,9,Paypal,6.854691387391088,0
Michael Chen Jr.,bergjoseph@example.net,"1654 Samantha Curve
Jonesshire, IN 15494",Netherlands Antilles,3527776517812890,False,9,47,0.0,8,Paypal,9.944178373465348,0
Frederick Thomas,iacevedo@example.com,"16679 Victoria Drive
West Ronniefurt, FM 63024",Norway,4412337110277,False,12,44,0.0,4,Paypal,6.000052867765228,0
Dustin Palmer,shannonpena@example.net,"52188 David Street
New Ashley, NV 41558",Antarctica (the territory South of 60 deg S),38839696562088,False,28,17,0.0,3,Card,5.373088646315342,0
Brenda Stevens,herbertlandry@example.org,"448 Monroe Row Apt. 025
Jacobshire, MH 47136",Faroe Islands,3503400604108405,False,38,15,0.0,2,Card,9.859898886976543,0
Emily Alvarado,jessica31@example.com,"852 Anthony Brook Apt. 243
Carlsontown, TX 86665",Guadeloupe,30294054147528,False,6,25,0.0,1,Card,3.697201879970784,0
Johnny Park,wlopez@example.net,"1575 Tammy Avenue
Tammyland, FL 46420",Christmas Island,6011133222506613,False,46,44,0.0,6,Paypal,12.13673202303617,0
James Hines,brownjoshua@example.org,"9148 Amber Extensions
Port Isabella, NC 69375",Tuvalu,3571638585466014,False,32,25,0.0,10,Paypal,14.820441589422927,0
Curtis Jenkins,cwhite@example.org,"093 Karen Cliff Apt. 696
East Michaelmouth, DE 02788",Albania,38254789901336,False,25,29,0.0,9,Paypal,10.252990021545799,0
Dr. Fred Lee,david68@example.org,"Unit 3977 Box 1315
DPO AA 30527",Brunei Darussalam,3560654938018363,False,15,27,0.0,2,Card,6.833586231337444,0
Kyle Jones,pbrown@example.net,"013 Nguyen Well
Clairechester, AL 64217",Cameroon,4001801767478730,False,22,10,0.0,5,Card,2.8792931979531913,0
James Hill,philipbrown@example.org,"31862 Joshua Springs Suite 417
Port Claytonland, VA 71585",Botswana,4194352359997593,False,5,45,0.0,8,Paypal,11.52475477899306,0
Miss Sheri Saunders PhD,richard83@example.org,"3073 Bailey Tunnel Apt. 497
Pollardville, WV 38590",Thailand,372244753586670,False,34,30,0.0,3,Card,7.0792778706826,0
Tracy Owens,ann12@example.com,"1189 Lisa Mission
North Andrew, ID 87405",Switzerland,2475542818249628,False,43,44,0.0,2,Paypal,12.295880545159779,0
Dawn Leonard,melissa05@example.org,"198 Williams Orchard
North Jason, IA 91503",Liberia,3509373562743170,False,48,46,0.0,6,Card,6.899092291754814,0
Emily Johnson,yschmidt@example.org,"934 Morgan Unions
Stonehaven, NV 21940",French Polynesia,4599030530913991359,False,46,45,0.0,3,Card,9.292876103454216,0
Austin Jordan,harrisryan@example.net,"917 Mindy Circle Apt. 466
Port Justinburgh, RI 89176",Myanmar,3541774032835563,False,37,6,0.0,4,Paypal,14.057608078483398,0
Eddie Lane,rosariomichael@example.org,"07201 Mathis Course
Lake Jayfurt, OH 76060",El Salvador,2261096140800200,False,50,14,0.0,7,Card,11.888223219894364,0
Stephen Andersen,elizabeth18@example.net,"6058 Paul Squares Suite 309
Joanchester, NJ 81379",Tokelau,3595637358870818,False,49,7,0.0,7,Paypal,6.381862388478721,0
Robert Peterson,jackchambers@example.net,"11991 Michael View Apt. 705
Mercermouth, OH 98246",Faroe Islands,3562221622174437,False,41,16,0.0,7,Card,11.523226696569367,0
Caitlin Garcia,xellis@example.com,"72588 Smith Common
Jacquelineburgh, IA 39052",Tajikistan,6572438780652985,False,17,22,0.0,2,Paypal,1.310754266465269,0
Keith Gordon,janemartinez@example.net,"2308 Harrison Station
West Brittanyberg, LA 10977",Uruguay,180063581586849,False,13,14,0.0,7,Card,9.206581170264402,0
David Reyes,kimberlystone@example.com,"589 Martinez Glen Apt. 498
Danielmouth, SC 32040",Bolivia,213184152805029,False,28,5,0.0,6,Card,12.316417442948527,0
Ricardo Brown,charlesmorton@example.com,"20532 Mills Locks Apt. 018
Harveyland, OK 86492",American Samoa,4696885389937694,False,39,24,0.0,4,Paypal,7.087030534739111,0
Julie Gilbert,nburke@example.org,"0976 James Brook Apt. 122
Rogersshire, MO 50585",China,2236255913344299,False,34,36,0.0,6,Paypal,7.6052194745689885,0
Colleen Kelly,ehernandez@example.net,"045 Jacob Well
Russelltown, IL 45359",Jordan,502050245039,False,26,32,0.0,2,Card,4.130620245170663,0
Joy Peterson,rvincent@example.org,"26271 Michael Route Apt. 643
Lake Tammymouth, PW 56918",Venezuela,4755459705052876831,False,30,22,0.0,10,Paypal,1.251894220991212,0
Joel Mercer,gutierreztodd@example.net,"56686 Hoffman Rue Suite 418
Taylorburgh, AR 42259",Guatemala,6011866740441199,False,21,37,0.0,10,Paypal,2.7596746630906708,0
Kevin Brooks,shannon76@example.org,"PSC 7427, Box 5733
APO AA 85412",Congo,6518225246565548,False,28,44,0.0,5,Card,6.303956652613567,0
Richard Khan,pwilliams@example.org,"39292 Juarez Ways Suite 242
Lake James, ID 31333",Indonesia,3533554440098032,False,32,25,0.0,8,Card,12.879422101735639,0
Dylan Alexander,hensonandrew@example.org,"PSC 2503, Box 2619
APO AE 04120",Aruba,4022830828968,False,45,33,0.0,10,Paypal,7.560361220493102,0
James Long,nguyenbriana@example.org,"94905 Fuller Mission
Garciaville, NC 86487",Cuba,3514334265603957,False,12,39,0.0,6,Paypal,13.567752178645177,0
David Morgan,david12@example.org,"366 Pierce Forges Suite 770
North Megan, WY 25438",India,3541770210487516,False,7,46,0.0,9,Paypal,6.772423418507204,0
Roy Clark,julieknight@example.net,"6226 Johnny Port Apt. 434
Lake Savannah, MP 14068",Aruba,4068855398301158,False,21,35,0.0,9,Card,10.45340606146054,0
Michael Lewis,jmartinez@example.com,"87492 Tammie Rapid
New Alejandrabury, FL 09063",Taiwan,3525905345110472,False,34,29,0.0,8,Paypal,1.9050314080936444,0
Michael Lopez,paul46@example.org,"5261 Chavez Pike
Jessicamouth, TN 40058",Saint Barthelemy,343844462099802,False,11,19,0.0,4,Paypal,4.573451488217046,0
Matthew Gonzalez,carrie30@example.net,"23155 Stephanie Rapids Apt. 643
North Michaelfort, AK 87869",Cayman Islands,30299930177243,False,17,13,0.0,2,Card,10.740561115630964,0
David Watson,nbarrett@example.com,"6848 Rowland Course Suite 241
Sanchezbury, MA 03989",Syrian Arab Republic,180085950796097,False,12,47,0.0,9,Card,4.258568834897752,0
Anthony Heath,sophia44@example.org,"Unit 4030 Box 6159
DPO AP 51077",Somalia,4673431499989544,False,40,17,0.0,5,Paypal,7.674233316498068,0
Annette Phillips,brockjames@example.net,"5666 Patricia Circles Apt. 952
Nelsonberg, AK 15810",India,3527404236320398,False,41,47,0.0,6,Paypal,2.276622834266748,0
Jeffery Alvarez,lewisnathan@example.net,"2304 Douglas Forge Apt. 121
East Georgeville, CT 86749",Qatar,4001838658538563096,False,7,28,0.0,1,Card,14.583436941097428,0
Michael Walker,nathaniel00@example.com,"380 Davidson Circles
Jonathanfort, MS 43374",India,2308078299995705,False,50,33,0.0,8,Card,5.996315110057214,0
Eric Bowen,howard63@example.com,"008 Kelly Port Suite 352
Milesstad, CA 64081",Guyana,213167213911043,False,31,37,0.0,6,Card,10.048799425877215,0
Dylan Sullivan,cory72@example.com,"022 Case Landing Suite 805
Port Barbara, MT 63353",Iraq,3571737074133786,False,15,22,0.0,2,Paypal,8.609762327050078,0
Martin Harris,allisonhardin@example.org,"0197 Reed Mount
Melindamouth, WV 60243",South Georgia and the South Sandwich Islands,6507646483104613,False,14,30,0.0,5,Paypal,7.70550695849656,0
Sara Reyes,smithmichael@example.net,"66808 Cynthia Lights Apt. 365
New Elizabeth, WV 34034",Bermuda,4605556272817379295,False,41,34,0.0,6,Paypal,14.565038097414352,0
Michael Moreno,nfreeman@example.com,"13415 Richardson Knolls Suite 999
Fitzgeraldburgh, SC 55187",Korea,340658043903651,False,26,25,0.0,10,Card,2.6079255916249044,0
Jon Stout,kbriggs@example.com,"15272 Thomas Shore
New Alyssa, CA 30295",Slovenia,3538873681388976,False,34,22,0.0,4,Paypal,5.509186250356536,0
Michael Gordon,kimoneal@example.org,"876 Gary Bridge Apt. 802
Lopezville, SD 74230",Myanmar,3525310620154743,False,19,49,0.0,2,Paypal,1.6470549137878256,0
Melissa Bond,josephbrennan@example.org,"989 Frederick Parkway
West Wendyport, MT 00933",Tanzania,342920944117205,False,42,47,0.0,10,Paypal,1.4105691015643351,0
Carly Davis,hudsonrenee@example.org,"67130 Rice Parkways
Port Kevin, HI 56638",Morocco,5560215720880074,False,38,21,0.0,8,Paypal,9.830871364795328,0
Regina Mcmillan,lryan@example.net,"95380 Sabrina Course Apt. 409
North Colleenmouth, UT 78412",Latvia,2238388448189059,False,26,45,0.0,7,Card,13.221711828152976,0
Mark Walters,icameron@example.org,"9698 Nancy Union Suite 656
East Nancy, MP 49859",Belarus,4642600199714189221,False,8,21,0.0,9,Paypal,9.503482606874165,0
John Robinson,fcolon@example.org,"2604 Richard Forge
West Christine, AR 09885",Burundi,4135711845085051,False,12,30,0.0,6,Paypal,2.342381787153298,0
Joseph Jackson,qcook@example.com,"7117 Campbell Plaza
Julieton, MI 75397",Tuvalu,375047286516107,False,45,45,0.0,6,Card,2.539092108121404,0
Edward Shaw,awalters@example.net,"356 Brian Spur
North Michelle, AK 50092",Latvia,4238117546959527,False,35,15,0.0,1,Paypal,3.2300602632250857,0
Megan Davies,connieroberts@example.com,"85045 Chad Prairie Apt. 511
South Amy, NJ 61298",Mongolia,213155758484773,False,41,33,0.0,4,Paypal,10.305544945153091,0
Morgan Mueller,aconley@example.net,"757 Donald Inlet
South Jennifer, OK 09743",Saint Vincent and the Grenadines,36271744187647,False,50,38,0.0,9,Card,12.361650943591858,0
Shawn Wright,tiffanywilliams@example.net,"0397 William Fall
Neilberg, AK 15185",Saint Barthelemy,2255349272364406,False,6,26,0.0,8,Card,12.16267308788761,0
Ronald Gibson,hannah38@example.com,"1839 Tracy Walk
West Jerryfurt, HI 34678",Japan,3571654969020863,False,8,13,0.0,8,Paypal,6.222888488231357,0
Corey Nielsen,eneal@example.net,"887 Woods Coves
Amberport, HI 20285",Faroe Islands,5301215491844659,False,13,11,0.0,3,Paypal,2.971560477833095,0
Kristen Shelton,kroach@example.net,"5556 Long Pine
Griffinburgh, PR 82168",Antigua and Barbuda,4294266033305813268,False,32,6,0.0,10,Card,10.973920677333217,0
Tracy Freeman,lbean@example.org,"PSC 1347, Box 3950
APO AE 87963",Sierra Leone,3594543150197965,False,38,21,0.0,7,Card,14.978188717859096,0
Jeffery Russell,virginiawhitaker@example.net,"4645 Parker Locks Apt. 099
Carolton, CA 23182",Bouvet Island (Bouvetoya),4502681004785,False,27,37,0.0,1,Paypal,6.5182414146519205,0
Sherry Gonzalez,kevinhardy@example.net,"857 Brown Stravenue
Lake Danielmouth, VI 21236",Philippines,4875762235027049106,False,35,41,0.0,3,Paypal,14.77539082410749,0
Andrew Gutierrez,patricia57@example.net,"7843 Kelly Forges Apt. 161
Lake Elizabethton, ID 56123",Turkmenistan,378927950060119,False,23,5,0.0,6,Card,2.7908108722749265,0
Andrew Valencia,lisaroach@example.org,"200 Sarah Valleys Suite 602
Erinside, WV 65115",Saint Martin,4233647947391396,False,16,7,0.0,2,Paypal,4.248496543636351,0
Claudia Thompson,jesse18@example.org,"3652 Amanda Crossing Suite 729
East Joanneborough, GA 16814",Madagascar,4853583944564116,False,44,23,0.0,7,Card,6.476936525341737,0
Ronald Bennett,debra80@example.com,"86682 Eric Common
Farrellberg, MN 87909",United Kingdom,3582058459629729,False,36,44,0.0,5,Card,2.084769543206387,0
Ronnie Burke,clarklisa@example.org,"1393 Kelli Square
New Tinaton, TN 95801",Mongolia,3528037167068336,False,30,50,0.0,6,Paypal,2.990093004342196,0
William Fritz,yangcynthia@example.org,"06290 Melissa Village
East Alexandriaborough, IN 97762",Hungary,6562561965465295,False,20,18,0.0,5,Card,7.137005384521152,0
Joshua Travis,riveradean@example.net,"15370 Myers Bypass
Thompsonmouth, MH 20850",Trinidad and Tobago,348671109342468,False,18,37,0.0,8,Card,8.524650318766763,0
Randall Jones PhD,christopher19@example.net,"92270 Short Club Apt. 287
East Alyssastad, WY 19030",Croatia,4373616683554640,False,20,27,0.0,6,Paypal,8.604187014355485,0
Jeffrey Austin,karen88@example.net,"306 Aaron Flats Apt. 724
Lake Donaldside, NH 71862",Nepal,4508435234779058245,False,18,19,0.0,1,Card,1.9122837873164906,0
Andres Wilson,fosterjoseph@example.com,"08509 Turner Junctions
Brownview, WV 76506",Iran,5398144094273898,False,19,48,0.0,4,Card,2.927534850967935,0
Timothy King,rhodesstephen@example.org,"7160 Craig Shores Apt. 601
North Kellyberg, NH 74737",Belgium,582688751863,False,31,18,0.0,4,Card,9.574334052024959,0
Christopher Barton,potterrandy@example.com,"4116 Horne Shoals
North Fernando, KS 64988",Syrian Arab Republic,6011104111273102,False,35,28,0.0,10,Paypal,9.13629441447052,0
Casey Aguilar,danielprice@example.org,"61799 Barnes Hill Suite 498
Port Melissa, RI 71527",Wallis and Futuna,371463402896352,False,26,38,0.0,4,Card,4.484771079028324,0
Renee Lopez,nmendez@example.org,"32932 Miles Glen
East Nicholas, AK 42715",United Arab Emirates,30188943039252,False,31,24,0.0,6,Card,8.970607153565133,0
Heather Frazier,cervantescody@example.com,"656 Matthew Extension
West Chadborough, WY 77123",Eritrea,4294449810518627,False,19,11,0.0,2,Paypal,10.719485564306362,0
Brian Murray,brendastevens@example.net,"PSC 0800, Box 2659
APO AE 13584",Greenland,341277883128029,False,28,12,0.0,3,Card,14.999856887811555,0
Colleen Scott,toddgreg@example.net,"75017 Payne Ridges Apt. 589
Williamville, DC 75175",San Marino,6577975372974561,False,18,40,0.0,3,Paypal,4.365101192942551,0
James Clark,laurabaker@example.net,"83771 Larson Avenue
Fosterberg, RI 96448",India,3592774441493622,False,9,36,0.0,10,Paypal,5.033293613175727,0
David Kaufman,davissandra@example.net,"378 Amy Knolls Suite 445
Port Megan, AL 43206",Mozambique,2656643923857494,False,31,31,0.0,4,Card,7.991943404807247,0
Angel Reyes,ronald74@example.org,"307 Morgan Squares Suite 084
West Cynthia, GA 21099",Sierra Leone,573028165468,False,27,47,0.0,8,Paypal,3.4328861803154185,0
Lacey Berry,ugomez@example.org,"48662 Ashley Port
Nguyenborough, SC 95616",Belarus,4803419529501,False,11,36,0.0,6,Paypal,11.26644504372991,0
Andrew Boone,sean68@example.net,"045 Steven Street Apt. 778
East Jeffrey, SC 96792",Czech Republic,3554172286129508,False,35,37,0.0,6,Paypal,13.411700640215692,0
Kristen Fowler,kgilmore@example.net,"0170 Kristine Pines Apt. 493
South Angela, VT 85305",San Marino,4244930077898605,False,33,45,0.0,9,Card,7.655697961537153,0
Tammy Ramsey,vdominguez@example.org,"51440 Brown Street
Melindaland, AS 82753",Guyana,341145015717623,False,11,42,0.0,6,Paypal,9.744838994391712,0
Alexis Taylor,julie34@example.net,"Unit 8772 Box 5627
DPO AA 70426",Syrian Arab Republic,3512663476943451,False,11,19,0.0,5,Paypal,14.874621859366094,0
Daniel Escobar,christinemckenzie@example.net,"233 Sarah Station
Carpenterview, OH 05954",Denmark,30168986156601,False,40,35,0.0,5,Card,10.633060944187124,0
Chad Livingston,klucas@example.org,"627 Harrington Stravenue
Jordanport, KS 17802",Latvia,577015337477,False,47,18,0.0,5,Paypal,4.3860341106733,0
Maurice Hawkins,iharris@example.org,"468 Taylor Trail
Lambertbury, DE 16750",French Polynesia,6011908647879160,False,11,33,0.0,1,Paypal,13.031997996824071,0
John Keller,jamesflores@example.org,"80993 Hicks Flat Suite 637
New Heathertown, MS 85006",China,4561241851245442,False,12,29,0.0,1,Card,1.3494272897584418,0
Dr. Andrew Wagner MD,parkerroger@example.com,"PSC 3417, Box 5964
APO AP 33882",Malta,5216466019404401,False,49,46,0.0,5,Card,1.6765229856713562,0
Jason Harrison,ryan97@example.com,"99325 Hartman Place
Vincentburgh, TX 87547",Saint Barthelemy,3511879022868866,False,31,6,0.0,7,Paypal,12.890644493991449,0
Richard Merritt,darren93@example.net,"7478 Mitchell Lakes
Jordanmouth, VA 07063",Guinea-Bissau,30546122053594,False,48,20,0.0,6,Card,1.5289685988299726,0
Sara Brooks,tyler33@example.org,"239 Austin Stravenue
New Michaelstad, MD 44536",Cote d'Ivoire,2262924872511035,False,47,42,0.0,1,Card,2.2285405675761316,0
Scott Adams,marcus86@example.org,"605 Collier Place Suite 376
Lake Bonnie, LA 91508",United States Virgin Islands,30161360850782,False,41,49,0.0,10,Card,9.547879531237712,0
Tonya Evans,joneszachary@example.com,"Unit 0199 Box 5096
DPO AP 83249",Niger,180061630848830,False,12,50,0.0,4,Paypal,4.0919453532584855,0
Kenneth Dickerson,williamwyatt@example.org,"025 Sweeney Heights
South Johnberg, WI 58382",Austria,676188355116,False,21,12,0.0,6,Card,6.338446115174613,0
Xavier Bailey,award@example.com,"816 Jeffrey Junction
Andreatown, PR 06086",Uzbekistan,4525627963775844271,False,12,34,0.0,1,Paypal,14.354175448294924,0
Wendy Duke,ygarcia@example.net,"07826 Taylor Streets Apt. 286
Port Judy, GA 73719",Cyprus,30540257701150,False,37,10,0.0,8,Paypal,1.3666101658012237,0
Casey Prince,john10@example.org,"95951 Renee Club
Doylehaven, TX 78146",Tuvalu,4318215887847572677,False,21,46,0.0,2,Paypal,7.5198391388980586,0
Lisa Young,kendra07@example.net,"702 Jones Isle Apt. 636
Yatesshire, MH 70303",Benin,4970233833736841,False,14,21,0.0,7,Paypal,5.555348617544801,0
Tracy Gonzalez,watsonshaun@example.net,"29296 Santiago Parkways Suite 006
South Bryan, NV 78729",Egypt,503889652254,False,24,46,0.0,1,Paypal,1.5262282828868798,0
Derrick Williams,christopherramos@example.net,"91576 Debra Mission
Gonzalesmouth, HI 02314",Grenada,4053041658277027,False,32,9,0.0,5,Paypal,10.791839598160994,0
Tamara Cain,james55@example.net,"Unit 2083 Box 2922
DPO AP 97319",Algeria,5143748152560885,False,6,42,0.0,8,Card,5.860307598595866,0
